loan_id,default_date,default_reason,unpaid_amount
1684,2023-02-20,Bankruptcy,50498.37
1686,2023-10-30,Missed Payments,48423.53
1687,2023-06-04,Job Loss,22842.54
1689,2023-01-02,Fraud,10733.7
1690,2023-01-12,Missed Payments,29607.06
1691,2023-05-23,Job Loss,16970.36
1693,2023-01-12,Job Loss,55798.76
1696,2023-02-28,Fraud,41997.95
1699,2023-12-19,Fraud,45925.97
1701,2023-10-13,Missed Payments,17803.21
1704,2023-01-18,Fraud,36314.97
1705,2023-07-11,Fraud,50231.25
1709,2023-07-14,Missed Payments,45991.56
1710,2023-07-31,Job Loss,24723.21
1714,2023-10-19,Missed Payments,5632.95
1717,2023-05-10,Bankruptcy,10953.73
1718,2023-01-04,Missed Payments,19153.28
1719,2023-04-16,Job Loss,65345.97
1720,2023-05-15,Job Loss,9016.1
1721,2023-02-11,Bankruptcy,29631.14
1723,2023-01-18,Job Loss,59886.28
1724,2023-07-21,Job Loss,49195.06
1729,2023-01-14,Job Loss,55388.28
1732,2023-12-30,Bankruptcy,9970.43
1733,2023-02-01,Bankruptcy,41551.89
1734,2023-06-01,Job Loss,33960.39
1740,2023-05-21,Fraud,16572.93
1742,2023-03-11,Missed Payments,68309.31
1746,2023-05-05,Missed Payments,58943.39
1752,2023-04-10,Job Loss,40634.98
1755,2023-11-21,Job Loss,51309.61
1758,2023-08-15,Fraud,13987.07
1759,2023-05-21,Job Loss,17720.01
1761,2023-11-08,Bankruptcy,29231.43
1762,2023-09-06,Fraud,31166.02
1763,2023-11-18,Bankruptcy,53995.81
1769,2023-09-13,Fraud,26101.8
1770,2023-10-12,Missed Payments,10943.08
1772,2023-12-07,Bankruptcy,21588.04
1774,2023-03-24,Bankruptcy,68369.42
1780,2023-10-13,Bankruptcy,23770.8
1783,2023-07-08,Missed Payments,27557.34
1785,2023-12-22,Missed Payments,31808.48
1790,2023-09-27,Missed Payments,33098.32
1793,2023-06-29,Bankruptcy,53629.02
1796,2023-07-16,Fraud,23328.4
1798,2023-02-06,Fraud,54025.06
1807,2023-06-05,Missed Payments,62005.82
1808,2023-07-09,Bankruptcy,25803.02
1810,2023-02-20,Job Loss,15982.47
1811,2023-06-11,Missed Payments,23444.89
1814,2023-02-24,Bankruptcy,5872.01
1816,2023-04-03,Job Loss,68541.03
1820,2023-11-07,Bankruptcy,59949.74
1821,2023-10-22,Fraud,25229.36
1823,2023-05-31,Missed Payments,22390.72
1824,2023-11-07,Bankruptcy,38032.43
1825,2023-12-26,Bankruptcy,42188.53
1828,2023-12-28,Bankruptcy,39548.17
1832,2023-03-04,Fraud,17077.45
1833,2023-04-03,Bankruptcy,59113.41
1836,2023-07-13,Bankruptcy,43590.2
1839,2023-09-09,Fraud,63820.36
1842,2023-03-19,Job Loss,62685.14
1847,2023-09-30,Bankruptcy,18280.4
1850,2023-12-21,Missed Payments,9396.17
1854,2023-06-04,Job Loss,40091.47
1857,2023-12-19,Bankruptcy,49437.34
1860,2023-11-15,Missed Payments,68098.29
1861,2023-09-03,Job Loss,59567.1
1863,2023-05-15,Fraud,63687.44
1865,2023-05-30,Bankruptcy,45469.95
1874,2023-11-29,Fraud,7467.26
1876,2023-09-10,Bankruptcy,25181.84
1877,2023-04-30,Job Loss,34880.39
1878,2023-07-13,Fraud,23188.27
1879,2023-07-17,Fraud,56348.1
1880,2023-10-05,Job Loss,53295.83
1881,2023-04-29,Missed Payments,21823.08
1882,2023-06-13,Missed Payments,14353.95
1885,2023-11-24,Bankruptcy,28831.61
1888,2023-12-15,Fraud,60180.62
1889,2023-01-08,Job Loss,56427.86
1892,2023-09-22,Job Loss,28089.79
1893,2023-09-21,Fraud,22647.52
1894,2023-02-10,Missed Payments,17981.2
1895,2023-08-06,Fraud,32144.88
1897,2023-07-26,Fraud,13533.73
1898,2023-10-31,Missed Payments,17515.75
1899,2024-01-01,Fraud,21105.2
1902,2023-10-10,Bankruptcy,10990.5
1903,2023-09-16,Fraud,16511.29
1906,2023-08-10,Missed Payments,3022.85
1907,2023-09-24,Job Loss,20106.21
1911,2023-10-15,Fraud,35553.88
1914,2023-01-12,Fraud,11113.65
1921,2023-03-22,Missed Payments,30857.85
1925,2023-12-12,Job Loss,44035.43
1926,2023-10-22,Fraud,12475.29
1928,2023-09-24,Job Loss,43811.51
1930,2023-01-07,Job Loss,29972.31
1933,2023-07-27,Fraud,64939.56
1934,2023-05-30,Bankruptcy,17600.67
1943,2023-03-22,Job Loss,31122.37
1944,2023-08-23,Bankruptcy,58292.58
1945,2023-11-07,Job Loss,23059.69
1946,2023-10-16,Job Loss,14763.4
1951,2023-10-19,Job Loss,35525.28
1952,2023-10-02,Bankruptcy,58323.0
1953,2023-10-25,Job Loss,20556.68
1954,2023-05-19,Fraud,11459.25
1956,2023-09-12,Bankruptcy,21658.22
1957,2023-11-14,Bankruptcy,3826.8
1959,2023-02-20,Fraud,40944.21
1961,2023-01-20,Job Loss,55357.63
1962,2023-02-24,Bankruptcy,65454.18
1965,2023-12-06,Fraud,35233.77
1966,2023-03-17,Fraud,59720.46
1967,2023-09-09,Missed Payments,66353.94
1970,2023-11-18,Fraud,49165.84
1974,2023-03-21,Fraud,20925.95
1978,2023-05-16,Fraud,47566.13
1980,2023-06-22,Fraud,22426.41
1981,2023-07-26,Fraud,36222.96
1983,2023-10-08,Bankruptcy,22535.63
1984,2023-08-04,Job Loss,52168.19
1987,2023-10-18,Fraud,42526.08
1988,2023-06-25,Fraud,9474.61
1989,2023-11-17,Bankruptcy,16451.82
1992,2023-07-20,Fraud,51530.65
1994,2023-10-17,Job Loss,10969.86
1996,2023-09-13,Job Loss,44419.62
1998,2023-08-21,Missed Payments,55490.08
1999,2023-02-13,Fraud,64746.95
2001,2023-02-06,Fraud,23900.84
2003,2023-11-18,Bankruptcy,29479.91
2005,2023-12-19,Missed Payments,63265.58
2007,2023-01-29,Bankruptcy,56147.02
2008,2023-08-18,Bankruptcy,5362.89
2010,2023-10-21,Missed Payments,19192.82
2018,2023-12-22,Job Loss,55328.93
2022,2023-05-05,Fraud,13084.03
2023,2023-05-08,Bankruptcy,27759.38
2024,2023-02-01,Fraud,22462.87
2025,2023-01-30,Bankruptcy,8831.26
2029,2023-07-13,Fraud,30899.75
2030,2023-08-30,Job Loss,4199.79
2031,2023-01-12,Job Loss,19879.89
2034,2023-12-27,Missed Payments,20003.36
2035,2023-01-22,Fraud,13410.43
2036,2023-09-14,Missed Payments,65874.47
2041,2023-08-01,Job Loss,15444.63
2043,2023-10-15,Missed Payments,46736.04
2044,2023-02-27,Missed Payments,65465.63
2046,2023-12-25,Job Loss,10450.36
2047,2023-04-17,Missed Payments,39660.71
2048,2023-04-07,Fraud,46400.71
2049,2023-11-14,Missed Payments,23365.11
2055,2023-12-29,Job Loss,30010.52
2056,2023-05-01,Job Loss,68954.54
2057,2023-03-18,Missed Payments,59374.26
2058,2023-05-29,Fraud,6019.64
2060,2023-03-28,Bankruptcy,40634.48
2062,2023-10-31,Fraud,65678.22
2063,2023-04-27,Bankruptcy,10412.46
2070,2023-10-28,Missed Payments,50186.07
2078,2023-05-07,Fraud,27334.78
2082,2023-11-14,Bankruptcy,29342.5
2083,2023-07-17,Missed Payments,20951.67
2087,2023-05-31,Job Loss,34714.52
2088,2023-08-20,Bankruptcy,61331.59
2091,2023-12-07,Missed Payments,8254.54
2092,2023-01-01,Bankruptcy,43700.48
2098,2023-05-24,Job Loss,63492.44
2101,2023-08-12,Job Loss,23865.16
2102,2023-05-04,Fraud,53548.34
2103,2023-02-19,Fraud,14407.2
2104,2023-12-22,Fraud,17589.98
2109,2023-11-02,Fraud,33574.5
2111,2023-06-08,Missed Payments,1769.75
2113,2023-02-07,Bankruptcy,68113.89
2115,2023-07-28,Fraud,50889.76
2118,2023-11-29,Missed Payments,68411.55
2119,2023-06-02,Fraud,30127.77
2120,2023-10-18,Job Loss,34174.94
2121,2023-05-16,Fraud,15251.63
2126,2023-11-25,Fraud,68059.97
2128,2023-12-24,Bankruptcy,31896.54
2135,2023-06-14,Job Loss,6038.79
2136,2023-11-25,Bankruptcy,32011.14
2138,2023-01-05,Fraud,20933.65
2141,2023-11-30,Job Loss,67377.65
2142,2023-01-22,Missed Payments,12420.5
2145,2023-09-29,Fraud,61128.11
2147,2023-12-04,Missed Payments,69983.63
2148,2023-01-02,Missed Payments,6263.34
2151,2023-07-31,Job Loss,20608.65
2152,2023-09-05,Fraud,62485.88
2153,2023-05-27,Bankruptcy,29504.19
2155,2023-01-13,Job Loss,7244.92
2156,2023-02-09,Fraud,44755.92
2158,2023-08-20,Bankruptcy,27453.15
2159,2023-10-21,Fraud,2941.46
2161,2023-07-08,Missed Payments,21879.75
2165,2023-06-09,Job Loss,56683.52
2166,2024-01-01,Fraud,6434.02
2168,2023-09-08,Fraud,15986.44
2170,2023-06-08,Job Loss,24017.21
2171,2023-11-10,Bankruptcy,39532.21
2172,2023-03-17,Job Loss,39391.69
2173,2023-01-05,Fraud,3507.65
2175,2023-05-20,Missed Payments,58471.34
2180,2023-05-06,Fraud,19499.95
2182,2023-06-22,Fraud,15395.49
2183,2023-05-31,Fraud,42985.34
2185,2023-07-01,Job Loss,33666.92
2186,2023-02-17,Fraud,67964.46
2189,2023-01-18,Fraud,14936.15
2191,2023-06-01,Bankruptcy,20654.66
2195,2023-05-30,Missed Payments,17051.94
2197,2023-02-14,Fraud,24824.82
2200,2023-04-08,Bankruptcy,25405.76
2205,2023-01-23,Job Loss,8580.66
2208,2023-08-15,Bankruptcy,2971.16
2210,2023-12-07,Job Loss,8038.71
2213,2023-02-06,Job Loss,11257.76
2215,2023-11-16,Missed Payments,69798.3
2216,2023-03-02,Bankruptcy,6074.5
2217,2023-03-18,Missed Payments,12510.91
2219,2023-09-02,Missed Payments,42468.42
2222,2024-01-01,Missed Payments,17369.88
2223,2023-07-25,Job Loss,37793.02
2225,2023-05-22,Job Loss,68105.62
2227,2023-06-11,Job Loss,38381.75
2228,2023-05-13,Fraud,23395.04
2229,2023-04-11,Job Loss,67367.74
2231,2023-11-07,Fraud,3649.78
2234,2023-06-18,Job Loss,32639.44
2237,2023-09-26,Missed Payments,53244.57
2239,2023-01-13,Missed Payments,56480.02
2246,2023-05-10,Job Loss,67022.68
2247,2023-08-19,Missed Payments,33350.23
2248,2023-06-24,Missed Payments,23122.37
2250,2023-01-30,Job Loss,55482.61
2252,2023-09-24,Bankruptcy,54286.78
2256,2023-11-12,Job Loss,68570.65
2261,2023-12-20,Job Loss,31849.7
2262,2023-03-01,Fraud,27479.14
2263,2023-12-25,Fraud,51222.71
2264,2023-08-22,Job Loss,60677.48
2265,2023-10-31,Bankruptcy,45857.53
2266,2023-03-13,Fraud,42380.31
2270,2023-03-05,Missed Payments,68756.56
2273,2023-02-28,Job Loss,17310.08
2277,2023-04-26,Bankruptcy,42348.32
2278,2023-03-31,Job Loss,3537.1
2279,2023-08-21,Bankruptcy,52520.72
2281,2023-05-15,Bankruptcy,27990.25
2282,2023-11-12,Fraud,40001.31
2290,2023-05-21,Job Loss,40271.11
2291,2023-09-02,Bankruptcy,22320.16
2292,2023-07-21,Job Loss,28987.19
2294,2023-08-24,Bankruptcy,3356.79
2296,2023-12-04,Missed Payments,37250.83
2298,2023-11-18,Bankruptcy,15469.62
2300,2023-05-04,Job Loss,57098.22
2301,2023-05-23,Bankruptcy,38428.33
2302,2023-04-08,Job Loss,3249.77
2306,2023-11-16,Bankruptcy,10930.72
2308,2023-02-11,Job Loss,59553.41
2310,2023-03-25,Bankruptcy,69939.17
2311,2023-07-16,Missed Payments,48610.09
2314,2023-08-30,Missed Payments,10230.76
2315,2023-01-19,Fraud,19785.7
2320,2023-11-26,Bankruptcy,2060.98
2321,2023-02-06,Bankruptcy,8178.06
2324,2023-04-13,Job Loss,27726.61
2325,2023-09-05,Job Loss,64623.42
2327,2023-04-21,Missed Payments,16303.21
2328,2023-03-30,Bankruptcy,20987.34
2329,2023-08-21,Bankruptcy,60062.44
2333,2023-08-19,Fraud,24907.05
2336,2023-08-20,Missed Payments,34496.5
2337,2023-10-28,Fraud,41784.55
2343,2023-11-15,Bankruptcy,48758.74
2344,2023-01-24,Fraud,45028.09
2347,2023-04-03,Fraud,53466.1
2357,2023-06-29,Missed Payments,5029.6
2360,2023-09-21,Bankruptcy,43929.35
2365,2023-06-17,Bankruptcy,62096.38
2372,2023-02-13,Bankruptcy,15651.38
2377,2023-09-04,Fraud,9284.15
2379,2023-09-08,Fraud,23110.38
2396,2023-12-01,Job Loss,9948.99
2397,2023-10-22,Fraud,62432.76
2401,2023-08-22,Fraud,30574.52
2402,2023-10-29,Job Loss,3862.29
2403,2023-08-13,Fraud,5351.42
2405,2023-11-13,Bankruptcy,68608.09
2407,2023-02-28,Bankruptcy,43016.02
2409,2023-03-28,Bankruptcy,7930.01
2411,2023-04-05,Fraud,60688.68
2413,2023-02-22,Bankruptcy,41624.59
2414,2023-11-17,Job Loss,56916.58
2417,2023-10-18,Fraud,61092.54
2419,2023-12-20,Job Loss,5616.69
2422,2023-10-12,Bankruptcy,2799.84
2423,2023-03-17,Job Loss,61134.18
2429,2023-02-20,Missed Payments,25309.28
2432,2023-09-12,Fraud,36489.08
2433,2023-09-17,Fraud,45990.36
2435,2023-04-18,Bankruptcy,11789.74
2436,2023-04-05,Job Loss,14758.25
2439,2023-03-12,Fraud,49348.8
2440,2023-02-04,Bankruptcy,2421.46
2442,2023-03-02,Missed Payments,7072.61
2443,2023-05-24,Missed Payments,26091.59
2448,2023-12-18,Fraud,32447.87
2453,2023-05-19,Missed Payments,37341.22
2456,2023-05-14,Missed Payments,58901.11
2457,2023-03-29,Job Loss,52042.78
2458,2023-02-10,Missed Payments,46671.24
2461,2023-10-02,Fraud,31007.51
2465,2023-07-10,Job Loss,43283.24
2466,2023-03-26,Missed Payments,33997.76
2471,2023-12-17,Fraud,8169.39
2472,2023-04-24,Fraud,46900.33
2477,2023-03-16,Missed Payments,17505.41
2478,2023-06-25,Missed Payments,51885.18
2484,2023-07-30,Bankruptcy,33900.7
2486,2023-06-12,Missed Payments,40944.53
2492,2023-04-11,Missed Payments,49640.16
2493,2023-09-02,Bankruptcy,27939.09
2500,2023-11-20,Job Loss,13874.05
2502,2023-05-13,Missed Payments,23992.68
2504,2023-09-07,Missed Payments,64884.5
2507,2023-04-16,Missed Payments,44348.83
2509,2023-08-07,Job Loss,43409.28
2512,2023-09-01,Job Loss,34762.97
2514,2023-10-29,Bankruptcy,62301.72
2515,2023-07-14,Fraud,12358.22
2518,2023-09-05,Bankruptcy,10842.66
2521,2023-01-26,Job Loss,53409.15
2522,2023-04-05,Fraud,43254.33
2529,2023-10-04,Fraud,2744.85
2537,2023-10-27,Job Loss,31659.61
2546,2023-09-05,Bankruptcy,19317.75
2549,2023-04-02,Job Loss,52180.49
2550,2023-03-28,Job Loss,51604.44
2555,2023-11-20,Missed Payments,45276.56
2558,2023-08-10,Fraud,21344.34
2559,2023-07-04,Bankruptcy,16957.51
2564,2023-01-26,Job Loss,13354.0
2566,2023-10-27,Missed Payments,58466.17
2567,2023-02-13,Bankruptcy,65472.46
2570,2023-07-06,Missed Payments,20203.29
2576,2023-06-17,Job Loss,12280.82
2578,2023-05-29,Missed Payments,22145.8
2579,2023-06-02,Fraud,45823.2
2581,2023-02-21,Missed Payments,68344.25
2582,2023-06-07,Missed Payments,10136.58
2587,2023-12-02,Fraud,5716.09
2590,2023-07-24,Missed Payments,35657.17
2591,2023-12-29,Missed Payments,23173.08
2592,2023-07-31,Job Loss,5732.81
2594,2023-07-23,Fraud,1263.65
2595,2023-01-31,Fraud,23256.22
2596,2023-07-17,Missed Payments,23448.59
2597,2023-01-14,Bankruptcy,44450.35
2599,2023-07-16,Fraud,29203.05
2602,2023-01-03,Fraud,41291.53
2604,2023-10-23,Job Loss,7464.54
2607,2023-03-10,Bankruptcy,48163.14
2609,2023-05-20,Fraud,46920.63
2610,2023-04-13,Missed Payments,52180.06
2622,2023-04-30,Missed Payments,28113.73
2623,2023-10-12,Job Loss,41212.2
2625,2023-09-28,Bankruptcy,66319.45
2627,2023-04-28,Job Loss,61503.59
2628,2023-03-22,Fraud,53788.62
2633,2023-04-13,Missed Payments,67276.53
2637,2023-01-21,Bankruptcy,47279.48
2638,2023-01-31,Bankruptcy,63793.68
2640,2023-11-18,Fraud,15961.91
2643,2023-11-24,Missed Payments,34712.65
2644,2023-04-07,Bankruptcy,68042.54
2649,2023-01-19,Fraud,47860.93
2654,2023-02-14,Bankruptcy,13606.75
2656,2023-04-28,Bankruptcy,65985.48
2657,2023-04-30,Fraud,17400.99
2660,2023-01-29,Fraud,5287.81
2661,2023-01-05,Fraud,66593.88
2668,2023-01-12,Missed Payments,23390.07
2669,2023-03-27,Fraud,46679.5
2671,2023-02-21,Fraud,52466.23
2672,2023-08-02,Bankruptcy,42804.18
2673,2023-11-12,Fraud,51250.24
2674,2023-12-13,Job Loss,6386.79
2676,2023-06-23,Fraud,6311.72
2677,2023-10-24,Bankruptcy,62705.06
2679,2023-08-26,Job Loss,61245.83
2680,2023-09-09,Bankruptcy,63025.5
2683,2023-10-30,Fraud,42523.56
2684,2023-01-20,Job Loss,67798.85
2689,2023-01-04,Missed Payments,10724.73
2690,2023-01-12,Missed Payments,9365.09
2691,2023-02-27,Fraud,25034.22
2692,2023-04-10,Job Loss,58484.35
2693,2023-08-24,Missed Payments,43747.54
2697,2023-12-17,Bankruptcy,24101.97
2698,2023-09-20,Bankruptcy,25185.93
2699,2023-06-24,Job Loss,36200.46
2700,2023-01-24,Missed Payments,29136.16
2702,2023-02-04,Missed Payments,3042.89
2704,2023-03-21,Missed Payments,58402.86
2707,2023-05-07,Bankruptcy,45020.94
2710,2023-03-24,Bankruptcy,58397.33
2713,2023-02-28,Missed Payments,22335.84
2719,2023-04-22,Bankruptcy,52326.16
2726,2023-12-08,Fraud,6087.15
2729,2023-12-21,Missed Payments,27613.83
2731,2023-07-04,Fraud,3380.09
2733,2023-10-16,Fraud,60750.35
2734,2023-08-26,Bankruptcy,9111.51
2740,2023-05-20,Missed Payments,37065.39
2742,2023-12-05,Job Loss,5480.18
2749,2023-09-14,Fraud,49609.76
2751,2023-08-09,Bankruptcy,40249.31
2752,2023-09-08,Fraud,27218.83
2755,2023-06-03,Fraud,18562.72
2756,2023-01-08,Missed Payments,6020.06
2757,2023-07-18,Fraud,7084.57
2760,2023-01-04,Fraud,36206.92
2765,2023-12-03,Job Loss,31911.83
2767,2023-11-08,Fraud,6575.65
2768,2023-10-07,Bankruptcy,7176.73
2772,2023-03-17,Missed Payments,40517.5
2775,2023-09-20,Job Loss,36442.21
2776,2023-07-09,Bankruptcy,11281.54
2778,2023-04-10,Fraud,55488.15
2780,2023-06-22,Bankruptcy,46687.03
2782,2023-12-28,Missed Payments,28945.82
2786,2023-05-13,Missed Payments,2287.78
2787,2023-07-27,Bankruptcy,63143.95
2790,2023-11-04,Job Loss,69207.93
2793,2023-10-19,Job Loss,9382.59
2794,2023-10-20,Fraud,14354.45
2796,2023-02-28,Missed Payments,3966.93
2798,2023-11-08,Fraud,21916.73
2799,2023-02-26,Job Loss,35331.57
2800,2023-02-14,Job Loss,56974.79
2807,2023-05-18,Job Loss,54068.74
2809,2023-02-15,Fraud,42922.17
2811,2023-09-07,Fraud,2577.11
2815,2023-04-16,Job Loss,43690.96
2818,2023-06-22,Bankruptcy,47784.09
2820,2023-04-26,Job Loss,13425.15
2821,2023-02-07,Fraud,62144.46
2822,2023-03-03,Job Loss,6319.59
2824,2023-12-08,Missed Payments,15590.98
2828,2023-05-11,Job Loss,57305.83
2835,2023-01-26,Fraud,20968.17
2837,2023-11-13,Bankruptcy,29991.02
2841,2023-02-21,Missed Payments,48180.52
2844,2023-07-26,Bankruptcy,15118.2
2845,2023-03-08,Fraud,36549.52
2851,2023-05-30,Bankruptcy,35708.24
2855,2023-09-01,Fraud,23826.59
2857,2023-11-22,Missed Payments,1564.2
2860,2023-02-03,Fraud,69839.77
2862,2023-07-06,Bankruptcy,36982.41
2863,2023-06-04,Fraud,16601.73
2867,2023-07-01,Fraud,39929.88
2868,2023-03-04,Bankruptcy,53915.3
2871,2023-05-17,Job Loss,62505.89
2875,2023-10-16,Missed Payments,56709.52
2877,2023-03-26,Bankruptcy,12147.79
2880,2023-06-04,Missed Payments,67549.01
2881,2023-05-22,Fraud,55373.87
2884,2023-06-11,Fraud,32504.84
2885,2023-08-06,Bankruptcy,36716.95
2890,2023-03-14,Fraud,52165.77
2892,2023-07-18,Bankruptcy,53720.18
2897,2023-07-12,Bankruptcy,48666.48
2899,2023-08-07,Job Loss,1682.54
2900,2023-09-19,Bankruptcy,15245.32
2902,2023-01-29,Job Loss,9776.68
2903,2023-10-15,Bankruptcy,49233.43
2904,2023-12-16,Fraud,7712.56
2905,2023-03-02,Fraud,35803.55
2908,2023-02-09,Fraud,11524.97
2909,2023-03-04,Fraud,56876.25
2910,2023-08-11,Fraud,66922.39
2911,2023-09-23,Bankruptcy,5275.81
2913,2023-01-13,Job Loss,40827.42
2915,2023-12-16,Missed Payments,3049.23
2916,2023-07-06,Bankruptcy,64415.05
2919,2023-11-03,Fraud,60926.12
2924,2023-06-27,Bankruptcy,21617.54
2925,2023-06-10,Job Loss,32704.62
2926,2023-11-09,Job Loss,68114.68
2929,2023-08-08,Missed Payments,43799.03
2935,2023-12-27,Missed Payments,39409.27
2938,2023-04-12,Fraud,11622.17
2939,2023-11-02,Missed Payments,59577.6
2942,2023-08-09,Missed Payments,35073.71
2943,2023-01-15,Job Loss,7033.07
2945,2023-08-02,Bankruptcy,24232.33
2946,2023-02-14,Fraud,58690.69
2947,2023-02-21,Missed Payments,7432.4
2950,2023-08-07,Missed Payments,60844.31
2951,2023-12-13,Bankruptcy,27255.81
2955,2023-12-27,Job Loss,4488.16
2958,2023-11-25,Bankruptcy,49436.76
2960,2023-02-11,Bankruptcy,4764.18
2963,2023-04-24,Job Loss,41280.91
2964,2023-07-21,Fraud,3383.87
2966,2023-09-02,Missed Payments,37401.78
2972,2023-06-09,Bankruptcy,56653.06
2974,2023-11-29,Missed Payments,2624.1
2975,2023-10-08,Job Loss,22097.56
2986,2023-04-01,Job Loss,34275.83
2989,2023-02-07,Missed Payments,50860.81
2991,2023-03-21,Fraud,67032.49
2992,2023-07-04,Fraud,54232.53
2996,2023-09-04,Fraud,11431.19
2997,2023-11-21,Fraud,39142.06
2998,2023-11-10,Job Loss,37135.65
2999,2023-07-30,Fraud,36648.98
3005,2023-11-21,Fraud,3567.36
3020,2023-05-13,Bankruptcy,30291.22
3024,2023-06-01,Job Loss,22892.14
3027,2023-11-13,Job Loss,65243.95
3028,2023-08-05,Bankruptcy,49985.12
3031,2023-09-19,Fraud,60515.76
3032,2023-02-18,Bankruptcy,11359.13
3036,2023-06-28,Bankruptcy,56248.42
3041,2023-08-03,Job Loss,12297.14
3044,2023-03-01,Missed Payments,23489.27
3047,2023-01-17,Missed Payments,34023.9
3049,2023-10-27,Job Loss,47097.35
3052,2023-12-31,Fraud,64319.4
3054,2023-01-14,Bankruptcy,4661.94
3055,2023-08-27,Fraud,57306.22
3056,2023-03-01,Missed Payments,49293.3
3061,2023-09-25,Bankruptcy,14016.51
3062,2023-02-07,Bankruptcy,58256.06
3065,2023-07-29,Missed Payments,14861.35
3069,2023-06-27,Bankruptcy,30943.05
3070,2023-12-29,Fraud,54811.5
3076,2023-04-19,Fraud,65711.91
3078,2023-03-23,Bankruptcy,61667.6
3079,2023-01-26,Fraud,42592.45
3081,2023-01-14,Job Loss,62657.14
3084,2023-10-11,Bankruptcy,36692.81
3085,2023-10-21,Bankruptcy,69947.92
3086,2023-02-08,Job Loss,3297.59
3089,2023-10-17,Missed Payments,59954.16
3092,2023-02-15,Missed Payments,6016.8
3094,2023-01-04,Missed Payments,9396.94
3095,2023-09-19,Job Loss,57412.73
3097,2023-12-15,Bankruptcy,17458.65
3099,2023-11-03,Bankruptcy,32447.56
3101,2023-07-02,Job Loss,40713.57
3104,2023-02-26,Job Loss,3710.06
3109,2023-10-08,Bankruptcy,56062.8
3110,2023-06-22,Job Loss,60360.27
3112,2023-05-10,Missed Payments,21583.54
3113,2023-12-29,Missed Payments,30964.47
3114,2023-06-30,Job Loss,60538.76
3119,2023-10-16,Bankruptcy,52857.03
3121,2023-12-13,Job Loss,22630.13
3124,2023-08-16,Job Loss,52887.44
3128,2023-04-27,Job Loss,32626.43
3130,2023-03-25,Missed Payments,20095.43
3132,2023-08-13,Fraud,63493.32
3133,2023-10-19,Missed Payments,21554.09
3135,2023-12-29,Fraud,49170.92
3137,2023-04-10,Fraud,45196.63
3140,2023-10-06,Bankruptcy,30377.76
3143,2023-05-17,Job Loss,50774.83
3144,2023-01-29,Missed Payments,6688.61
3145,2023-04-19,Missed Payments,2721.94
3151,2023-06-17,Bankruptcy,32284.0
3153,2023-09-07,Fraud,39780.65
3154,2023-10-18,Bankruptcy,68115.43
3155,2023-06-11,Job Loss,58414.36
3156,2023-07-20,Missed Payments,45840.92
3157,2023-07-04,Job Loss,43198.56
3159,2023-05-20,Job Loss,61898.43
3160,2023-11-20,Bankruptcy,29719.97
3162,2023-12-02,Missed Payments,44724.31
3163,2023-11-12,Bankruptcy,6970.97
3166,2023-04-08,Job Loss,30082.51
3169,2023-08-30,Bankruptcy,28865.44
3170,2023-09-14,Bankruptcy,41961.19
3172,2023-07-23,Fraud,30103.53
3174,2023-06-23,Missed Payments,29835.58
3177,2023-10-12,Fraud,62215.99
3180,2023-03-03,Bankruptcy,32404.72
3181,2023-01-09,Missed Payments,54909.33
3183,2023-02-09,Bankruptcy,33487.94
3187,2023-03-06,Bankruptcy,41953.75
3191,2023-01-11,Fraud,23427.64
3192,2023-12-04,Job Loss,48975.47
3195,2023-10-22,Job Loss,10672.18
3196,2023-02-12,Fraud,19441.06
3197,2023-12-12,Bankruptcy,50615.58
3202,2023-08-21,Job Loss,26056.25
3209,2023-01-08,Job Loss,35814.34
3212,2023-03-10,Fraud,62150.35
3214,2023-08-30,Bankruptcy,56768.89
3216,2023-03-09,Bankruptcy,34624.56
3220,2023-09-10,Missed Payments,7685.3
3223,2023-10-18,Bankruptcy,4031.23
3224,2023-12-03,Job Loss,47213.45
3226,2023-04-23,Fraud,67952.81
3227,2023-06-28,Bankruptcy,45729.81
3228,2023-03-14,Bankruptcy,51109.53
3230,2023-12-26,Job Loss,41043.3
3235,2023-09-27,Job Loss,33985.06
3237,2023-09-08,Fraud,36291.24
